g,k,winning_config
0.6450000000000002,0.5,11
0.6450000000000002,0.5,11
0.6500000000000004,0.5,0
0.6500000000000004,0.5,1
0.6500000000000004,0.5,1
0.6500000000000004,0.5,1
0.6500000000000004,0.5,4
0.6500000000000004,0.5,4
0.6500000000000004,0.5,4
0.6500000000000004,0.5,4
0.6500000000000004,0.5,4
0.6500000000000004,0.5,4
0.6500000000000004,0.5,4
0.6500000000000004,0.5,11
0.6500000000000004,0.5,11
0.6500000000000004,0.5,11
0.6550000000000002,0.5,0
0.6550000000000002,0.5,1
0.6550000000000002,0.5,1
0.6550000000000002,0.5,1
0.6550000000000002,0.5,1
0.6550000000000002,0.5,1
0.6550000000000002,0.5,1
0.6550000000000002,0.5,1
0.6550000000000002,0.5,1
0.6550000000000002,0.5,1
0.6550000000000002,0.5,1
0.6550000000000002,0.5,11
0.6550000000000002,0.5,11
0.6550000000000002,0.5,11
0.6600000000000004,0.5,0
0.6600000000000004,0.5,1
0.6600000000000004,0.5,1
0.6600000000000004,0.5,1
0.6600000000000004,0.5,1
0.6600000000000004,0.5,1
0.6600000000000004,0.5,1
0.6600000000000004,0.5,1
0.6600000000000004,0.5,1
0.6600000000000004,0.5,1
0.6600000000000004,0.5,1
0.6600000000000004,0.5,11
0.6600000000000004,0.5,11
0.6600000000000004,0.5,11
0.6650000000000003,0.5,0
0.6650000000000003,0.5,1
0.6650000000000003,0.5,1
0.6650000000000003,0.5,1
0.6650000000000003,0.5,1
0.6650000000000003,0.5,1
0.6650000000000003,0.5,1
0.6650000000000003,0.5,1
0.6650000000000003,0.5,1
0.6650000000000003,0.5,1
0.6650000000000003,0.5,1
0.6650000000000003,0.5,11
0.6650000000000003,0.5,11
0.6650000000000003,0.5,11
0.6700000000000004,0.5,0
0.6700000000000004,0.5,1
0.6700000000000004,0.5,1
0.6700000000000004,0.5,1
0.6700000000000004,0.5,1
0.6700000000000004,0.5,1
0.6700000000000004,0.5,1
0.6700000000000004,0.5,1
0.6700000000000004,0.5,1
0.6700000000000004,0.5,1
0.6700000000000004,0.5,1
0.6700000000000004,0.5,11
0.6700000000000004,0.5,11
0.6700000000000004,0.5,11
0.6750000000000003,0.5,0
0.6750000000000003,0.5,1
0.6750000000000003,0.5,1
0.6750000000000003,0.5,1
0.6750000000000003,0.5,1
0.6750000000000003,0.5,1
0.6750000000000003,0.5,1
0.6750000000000003,0.5,1
0.6750000000000003,0.5,1
0.6750000000000003,0.5,1
0.6750000000000003,0.5,1
0.6750000000000003,0.5,11
0.6750000000000003,0.5,11
0.6750000000000003,0.5,11
0.6800000000000004,0.5,0
0.6800000000000004,0.5,1
0.6800000000000004,0.5,1
0.6800000000000004,0.5,1
0.6800000000000004,0.5,1
0.6800000000000004,0.5,1
0.6800000000000004,0.5,1
0.6800000000000004,0.5,1
0.6800000000000004,0.5,1
0.6800000000000004,0.5,1
0.6800000000000004,0.5,1
0.6800000000000004,0.5,11
0.6800000000000004,0.5,11
0.6800000000000004,0.5,11
0.6850000000000003,0.5,0
0.6850000000000003,0.5,1
0.6850000000000003,0.5,1
0.6850000000000003,0.5,1
0.6850000000000003,0.5,1
0.6850000000000003,0.5,1
0.6850000000000003,0.5,1
0.6850000000000003,0.5,1
0.6850000000000003,0.5,1
0.6850000000000003,0.5,1
0.6850000000000003,0.5,1
0.6850000000000003,0.5,11
0.6850000000000003,0.5,11
0.6850000000000003,0.5,11
0.6900000000000004,0.5,0
0.6900000000000004,0.5,1
0.6900000000000004,0.5,1
0.6900000000000004,0.5,1
0.6900000000000004,0.5,1
0.6900000000000004,0.5,1
0.6900000000000004,0.5,1
0.6900000000000004,0.5,1
0.6900000000000004,0.5,1
0.6900000000000004,0.5,1
0.6900000000000004,0.5,1
0.6900000000000004,0.5,11
0.6900000000000004,0.5,11
0.6900000000000004,0.5,11
0.6950000000000003,0.5,0
0.6950000000000003,0.5,1
0.6950000000000003,0.5,1
0.6950000000000003,0.5,1
0.6950000000000003,0.5,1
0.6950000000000003,0.5,1
0.6950000000000003,0.5,1
0.6950000000000003,0.5,1
0.6950000000000003,0.5,1
0.6950000000000003,0.5,1
0.6950000000000003,0.5,1
0.6950000000000003,0.5,11
0.6950000000000003,0.5,11
0.6950000000000003,0.5,11
0.7000000000000004,0.5,0
0.7000000000000004,0.5,1
0.7000000000000004,0.5,1
0.7000000000000004,0.5,1
0.7000000000000004,0.5,1
0.7000000000000004,0.5,1
0.7000000000000004,0.5,1
0.7000000000000004,0.5,1
0.7000000000000004,0.5,1
0.7000000000000004,0.5,1
0.7000000000000004,0.5,1
0.7000000000000004,0.5,11
0.7000000000000004,0.5,11
0.7000000000000004,0.5,11
0.7050000000000003,0.5,0
0.7050000000000003,0.5,1
0.7050000000000003,0.5,1
0.7050000000000003,0.5,1
0.7050000000000003,0.5,1
0.7050000000000003,0.5,1
0.7050000000000003,0.5,1
0.7050000000000003,0.5,1
0.7050000000000003,0.5,1
0.7050000000000003,0.5,1
0.7050000000000003,0.5,1
0.7050000000000003,0.5,11
0.7050000000000003,0.5,11
0.7050000000000003,0.5,11
0.7100000000000004,0.5,0
0.7100000000000004,0.5,1
0.7100000000000004,0.5,1
0.7100000000000004,0.5,1
0.7100000000000004,0.5,1
0.7100000000000004,0.5,1
0.7100000000000004,0.5,1
0.7100000000000004,0.5,1
0.7100000000000004,0.5,1
0.7100000000000004,0.5,1
0.7100000000000004,0.5,1
0.7100000000000004,0.5,11
0.7100000000000004,0.5,11
0.7100000000000004,0.5,11
0.7150000000000003,0.5,0
0.7150000000000003,0.5,1
0.7150000000000003,0.5,1
0.7150000000000003,0.5,1
0.7150000000000003,0.5,1
0.7150000000000003,0.5,1
0.7150000000000003,0.5,1
0.7150000000000003,0.5,1
0.7150000000000003,0.5,1
0.7150000000000003,0.5,1
0.7150000000000003,0.5,1
0.7150000000000003,0.5,11
0.7150000000000003,0.5,11
0.7150000000000003,0.5,11
0.7200000000000004,0.5,0
0.7200000000000004,0.5,1
0.7200000000000004,0.5,1
0.7200000000000004,0.5,1
0.7200000000000004,0.5,1
0.7200000000000004,0.5,1
0.7200000000000004,0.5,1
0.7200000000000004,0.5,1
0.7200000000000004,0.5,1
0.7200000000000004,0.5,1
0.7200000000000004,0.5,1
0.7200000000000004,0.5,11
0.7200000000000004,0.5,11
0.7200000000000004,0.5,11
0.7250000000000003,0.5,0
0.7250000000000003,0.5,1
0.7250000000000003,0.5,1
0.7250000000000003,0.5,1
0.7250000000000003,0.5,1
0.7250000000000003,0.5,1
0.7250000000000003,0.5,1
0.7250000000000003,0.5,1
0.7250000000000003,0.5,1
0.7250000000000003,0.5,1
0.7250000000000003,0.5,1
0.7250000000000003,0.5,11
0.7250000000000003,0.5,11
0.7250000000000003,0.5,11
0.7300000000000004,0.5,0
0.7300000000000004,0.5,1
0.7300000000000004,0.5,1
0.7300000000000004,0.5,1
0.7300000000000004,0.5,1
0.7300000000000004,0.5,1
0.7300000000000004,0.5,1
0.7300000000000004,0.5,1
0.7300000000000004,0.5,1
0.7300000000000004,0.5,1
0.7300000000000004,0.5,1
0.7300000000000004,0.5,11
0.7300000000000004,0.5,11
0.7300000000000004,0.5,11
0.7350000000000003,0.5,0
0.7350000000000003,0.5,1
0.7350000000000003,0.5,1
0.7350000000000003,0.5,1
0.7350000000000003,0.5,1
0.7350000000000003,0.5,1
0.7350000000000003,0.5,1
0.7350000000000003,0.5,1
0.7350000000000003,0.5,1
0.7350000000000003,0.5,1
0.7350000000000003,0.5,1
0.7350000000000003,0.5,11
0.7350000000000003,0.5,11
0.7350000000000003,0.5,11
0.7400000000000004,0.5,0
0.7400000000000004,0.5,1
0.7400000000000004,0.5,1
0.7400000000000004,0.5,1
0.7400000000000004,0.5,1
0.7400000000000004,0.5,1
0.7400000000000004,0.5,1
0.7400000000000004,0.5,1
0.7400000000000004,0.5,1
0.7400000000000004,0.5,1
0.7400000000000004,0.5,1
0.7400000000000004,0.5,11
0.7400000000000004,0.5,11
0.7400000000000004,0.5,11
0.7450000000000003,0.5,0
0.7450000000000003,0.5,1
0.7450000000000003,0.5,1
0.7450000000000003,0.5,1
0.7450000000000003,0.5,1
0.7450000000000003,0.5,1
0.7450000000000003,0.5,1
0.7450000000000003,0.5,1
0.7450000000000003,0.5,1
0.7450000000000003,0.5,1
0.7450000000000003,0.5,1
0.7450000000000003,0.5,11
0.7450000000000003,0.5,11
0.7450000000000003,0.5,11
0.7500000000000004,0.5,0
0.7500000000000004,0.5,1
0.7500000000000004,0.5,1
0.7500000000000004,0.5,1
0.7500000000000004,0.5,1
0.7500000000000004,0.5,1
0.7500000000000004,0.5,1
0.7500000000000004,0.5,1
0.7500000000000004,0.5,1
0.7500000000000004,0.5,1
0.7500000000000004,0.5,1
0.7500000000000004,0.5,11
0.7500000000000004,0.5,11
0.7500000000000004,0.5,11
0.7550000000000003,0.5,0
0.7550000000000003,0.5,1
0.7550000000000003,0.5,1
0.7550000000000003,0.5,1
0.7550000000000003,0.5,1
0.7550000000000003,0.5,1
0.7550000000000003,0.5,1
0.7550000000000003,0.5,1
0.7550000000000003,0.5,1
0.7550000000000003,0.5,1
0.7550000000000003,0.5,1
0.7550000000000003,0.5,11
0.7550000000000003,0.5,11
0.7550000000000003,0.5,11
0.7600000000000005,0.5,0
0.7600000000000005,0.5,1
0.7600000000000005,0.5,1
0.7600000000000005,0.5,1
0.7600000000000005,0.5,1
0.7600000000000005,0.5,1
0.7600000000000005,0.5,1
0.7600000000000005,0.5,1
0.7600000000000005,0.5,1
0.7600000000000005,0.5,1
0.7600000000000005,0.5,1
0.7600000000000005,0.5,11
0.7600000000000005,0.5,11
0.7600000000000005,0.5,11
0.7650000000000003,0.5,0
0.7650000000000003,0.5,1
0.7650000000000003,0.5,1
0.7650000000000003,0.5,1
0.7650000000000003,0.5,1
0.7650000000000003,0.5,1
0.7650000000000003,0.5,1
0.7650000000000003,0.5,1
0.7650000000000003,0.5,1
0.7650000000000003,0.5,1
0.7650000000000003,0.5,1
0.7650000000000003,0.5,1
0.7650000000000003,0.5,1
0.7650000000000003,0.5,1
0.7700000000000005,0.5,0
0.7700000000000005,0.5,1
0.7700000000000005,0.5,1
0.7700000000000005,0.5,1
0.7700000000000005,0.5,1
0.7700000000000005,0.5,1
0.7700000000000005,0.5,1
0.7700000000000005,0.5,1
0.7700000000000005,0.5,1
0.7700000000000005,0.5,1
0.7700000000000005,0.5,1
0.7700000000000005,0.5,1
0.7700000000000005,0.5,1
0.7700000000000005,0.5,1
0.7750000000000004,0.5,0
0.7750000000000004,0.5,1
0.7750000000000004,0.5,1
0.7750000000000004,0.5,1
0.7750000000000004,0.5,1
0.7750000000000004,0.5,1
0.7750000000000004,0.5,1
0.7750000000000004,0.5,1
0.7750000000000004,0.5,1
0.7750000000000004,0.5,1
0.7750000000000004,0.5,1
0.7750000000000004,0.5,1
0.7750000000000004,0.5,1
0.7750000000000004,0.5,1
0.7800000000000005,0.5,0
0.7800000000000005,0.5,1
0.7800000000000005,0.5,1
0.7800000000000005,0.5,1
0.7800000000000005,0.5,1
0.7800000000000005,0.5,1
0.7800000000000005,0.5,1
0.7800000000000005,0.5,1
0.7800000000000005,0.5,1
0.7800000000000005,0.5,1
0.7800000000000005,0.5,1
0.7800000000000005,0.5,1
0.7800000000000005,0.5,1
0.7800000000000005,0.5,1
0.7850000000000004,0.5,0
0.7850000000000004,0.5,1
0.7850000000000004,0.5,1
0.7850000000000004,0.5,1
0.7850000000000004,0.5,1
0.7850000000000004,0.5,1
0.7850000000000004,0.5,1
0.7850000000000004,0.5,1
0.7850000000000004,0.5,1
0.7850000000000004,0.5,1
0.7850000000000004,0.5,1
0.7850000000000004,0.5,1
0.7850000000000004,0.5,1
0.7850000000000004,0.5,1
0.7900000000000005,0.5,0
0.7900000000000005,0.5,1
0.7900000000000005,0.5,1
0.7900000000000005,0.5,1
0.7900000000000005,0.5,1
0.7900000000000005,0.5,1
0.7900000000000005,0.5,1
0.7900000000000005,0.5,1
0.7900000000000005,0.5,1
0.7900000000000005,0.5,1
0.7900000000000005,0.5,1
0.7900000000000005,0.5,1
0.7900000000000005,0.5,1
0.7900000000000005,0.5,1
0.7950000000000004,0.5,0
0.7950000000000004,0.5,1
0.7950000000000004,0.5,1
0.7950000000000004,0.5,1
0.7950000000000004,0.5,1
0.7950000000000004,0.5,1
0.7950000000000004,0.5,1
0.7950000000000004,0.5,1
0.7950000000000004,0.5,1
0.7950000000000004,0.5,1
0.7950000000000004,0.5,1
0.7950000000000004,0.5,1
0.7950000000000004,0.5,1
0.7950000000000004,0.5,1
